rank,word,definition,level
14156,spoke,"（车轮的）辐条,轮辐,破坏某人的计划,阻挠某人的行动,讲，谈( speak的过去式 ),说,演说,从某种观点来说",5
14157,amber,"琥珀,琥珀色,[军]线状无烟火药,琥珀色的,琥珀制的,使成琥珀色",5
14158,outsource,外购（指从外国供应商等处获得货物或服务）； 外包（工程）,5
14159,spooky,"鬼似的，幽灵般的,有点怪的，不可思议的,令人毛骨悚然的,稍微有些神经质的",5
14160,giver,"给予者，赠予人,捐献者或捐助人",5
14161,critter,"动物,人， （尤指）可怜的人",5
14164,avant-garde,"（艺术的）先锋派，前卫派,先驱，先锋,先锋派的，前卫的,标新立异的,先锋的，先驱的",5
14165,symmetrical,对称的，匀称的,5
14166,violinist,"小提琴家,小提琴演奏者",5
14167,elaboration,"精心制作（或计划）,精致,详尽（阐述）,精心完成的东西",5
14168,divulge,"泄露,暴露,揭发,<古>公布，宣布",5
14170,oops,哎哟,5
14171,convincingly,信服地，有说服力地,5
14172,reciprocity,"相互性,相互作用,互给,互惠",5
14173,knockout,"击昏，击倒,绝代佳人,<俚>轰动一时的东西,淘汰赛,击倒的，打倒的,引人注目的,使昏迷的,迷人的",5
14174,retrace,"折回，折返,回忆，回想,追溯，探源,重描",5
14176,transcendence,"超越,超绝,<宗>（神的）超然性,超凡",5
14177,informally,"非正式地,不拘礼节地,通俗地",5
14178,implore,"恳求或乞求（某人）,恳求，乞求",5
14180,slang,"俚语,黑话,用粗话骂,用俚语",5
14182,laud,"称赞，赞美,赞美诗，颂歌",5
14183,noun,"名词,名词性单词,名词词性",5
14184,latex,"胶乳，（尤指橡胶树的）橡浆,人工合成胶乳（用以制作油漆、粘合剂和织物）",5
14185,austere,"朴素的，简朴的,严峻的，严厉的,苦行的,一丝不苟的",5
14186,dab,"少许,是…能手,做某事很在行,在某方面技术熟练,（用某物）轻触,轻而快地擦掉（或抹掉）,快速擦拭,（用某物）轻而快地涂上（或点上）…",5
14187,vis-a-vis,"面对面的人，两人对座的长椅,和…面对面，同…相比，关于,相向着，相对着",5
14188,pluralistic,"兼职的,多元论的，多元化的",5
14190,skillfully,巧妙地，精巧地,5
14191,strait,"海峡,（常用pl.）窘迫，困境,危难,困难的，窘迫的,<古>狭窄的,严格的",5
14192,brotherhood,"兄弟关系,手足情谊,兄弟会,（总称）同行",5
14193,reminisce,追忆,5
14195,neurologist,<医>神经病学家,5
14196,penal,"刑事的，刑法上的,与刑罚有关的,作为刑罚场所的",5
14197,toothpick,牙签,5
14198,distaste,"厌恶,讨厌,不喜欢",5
14199,redistribution,重新分配,5
14200,inpatient,"住院病人,夜间看病的",5
14201,whisker,"细须,连鬓胡子,〈美俚〉腮帮子,[化]须晶",5
14202,sloping,"倾斜的，有坡度的,有斜度( slope的现在分词 ),悄悄地走,潜行",5
14203,mascara,"睫毛膏,染眉毛油,染睫毛膏,在…上涂染眉毛油",5
14204,rerun,"重播节目,再播放",5
14205,sanctity,"圣洁，神圣,不可侵犯",5
14206,jot,"匆忙记下,略记,摘要记载下来,一点，少量,稍许,（字母的）一点，一划",5
14207,alternating,"交互的,<医> 交替的,交替( alternate的现在分词 ),（使）交替， （使）轮换",5
14208,apathy,"漠然,冷淡,无兴趣,无动于衷",5
14209,typing,"打字，键入,打印本，打印文件,打字( type的现在分词),按类型把…归类",5
14212,experiential,经验的，经验上的，根据经验的,5
14213,limelight,"众人注意的中心,（不）是公众关注的中心，（不）引人注目,石灰光，石灰光灯,白炽灯,使显露头角，使受到注目",5
14214,confessional,"忏悔室，（教堂内的）告解室,“confession”的派生,忏悔的,自白的",5
14215,diminished,"减少了的，被贬低的,（使）减少，缩小( diminish的过去式和过去分词 ),减弱…的权势",5
14217,yearbook,年鉴，年报，年刊,5
14218,bran,糠，麸皮,5
14219,desegregation,废除种族隔离,5
14220,impeach,"控告（某人）犯罪,弹劾,对（某事物）怀疑,提出异议",5
14221,exuberance,"繁茂，丰富,充沛，充溢",5
14222,recoup,"补偿，收回,偿还,[法]扣除，扣留,恢复,获得补偿",5
14224,hush,"（使）安静下来,安静，寂静,安静，别说话，别叫喊",5
14225,intractable,"难对付的，难管教的，倔强的,难加工的,难治疗的",5
14226,predate,提早日期，居先,5
14227,enlarged,"[]  [],扩大( enlarge的过去式和过去分词 ),扩展,扩充,放大",5
14228,sedentary,"坐着的,（指工作等）坐着干的,案头的,（指人）不爱活动的",5
14230,decision-maker,决策人,5
14231,flip-flop,"后滚翻，噼啪（声）,连续啪啪作声地,使翻转；使突然转变,作后手翻；突然改变；啪嗒啪嗒地动,后手翻的；突然改变的",5
14232,stored,"存信息的,存储的",5
14233,sudanese,"苏丹人,苏丹的",5
14234,separatist,"分离主义者,独立派",5
14235,aristocracy,"贵族,贵族品质,贵族统治的国家,上层社会",5
14236,pheasant,"雉，野鸡,野鸡肉",5
14237,tweed,"粗花呢,花呢套装",5
14238,melodrama,"情节剧，音乐剧，传奇剧，耸人听闻的事件，闹剧,传奇剧式的事件（或言行）",5
14239,hurriedly,"仓促地，匆忙地，草率地,七手八脚,匆猝,遽",5
14241,font,"字体,字形,圣洗池（设于教堂中，常为石造）,（同样字体和字号的）一副铅字",5
14242,gloved,（手）戴着手套的,5
14244,time-out,暂停，休息时间,5
14245,looking,"有…样子的，有…相貌的,看，瞧( look的现在分词 ),注意,面向,寻找",5
14246,decode,"译（码），解（码）,分析及译解电子信号",5
14247,teeming,"丰富的,充满( teem的现在分词 ),到处都是,（指水、雨等）暴降,倾注",5
14248,dialectic,"辩证的,辩证法",5
14249,andean,"[]  [],（南美洲）安第斯山的，安第斯山地区的",5
14250,persevere,"坚忍，熬住,坚持,百折不回，不屈不挠,支撑",5
14251,embroider,"刺绣,在…上绣花,渲染",5
14252,traditionalist,"传统主义者,因循守旧者",5
14253,reservist,"后备役军人,在乡军人",5
14254,screwdriver,"螺丝刀,螺丝起子,改锥,伏特加橙汁鸡尾酒",5
14256,buttermilk,脱脂乳，酪乳,5
14258,esoteric,"秘传的,机密的,难解的，深奥的,限于少数人的",5
14259,wavy,"波状的，有波纹的，起伏的,波状地，有波纹地，起伏地,起浪，成波浪形，动摇",5
14260,never-ending,"不断的，无止境的,无限的,没底的",5
14261,awash,"与水面齐平的，刚被水覆盖的,被淹没的,泛滥的",5
14262,norman,"诺曼人,10世纪在诺曼底定居者的后裔,诺曼的,诺曼人的,诺曼语的,（诺曼统治时期发现于英国的一种中世纪的）建筑风格的",5
14263,nudity,"裸体,裸露",5
14265,dignitary,"高僧,高官,显要人物,高官的,权贵的",5
14267,oncoming,迎面而来的，即将到来的,5
14268,revisionist,"修正主义者，修正的社会主义者,修订者",5
14269,sanitary,"清洁的,卫生的,公共厕所",5
14270,grinding,"磨的，磨擦的，碾的,磨碎，嚼碎( grind的现在分词 ),旋转开动,压迫，折磨",5
14271,disengage,"分开,解开,释放,使（部队）脱离战斗,脱离",5
14272,appropriateness,[]  [],5
14273,douse,"浇水在…上,熄灯,浸泡,泼洒,〈方〉一击",5
14274,unspecified,"未指明的，未加规定的,未特别指定（规定）的,未详细说明的",5
14275,alarmed,"“alarm”的过去式和过去分词,惊慌,张皇,惶惶",5
14276,cove,"小海湾，河湾,山谷，山凹,小峡谷,[建筑]穹窿，拱顶,使内凹,使成拱形,使成穹形，作成穹顶,内凹,成拱形",5
14277,nonlinear,非线性的,5
14278,snuggle,"依偎,舒适地蜷伏,紧靠,拥抱",5
14279,deviate,"脱离，越轨，违背，误入歧途,使脱离常轨,脱离常轨的人,脱离常轨的",5
14280,snowfall,下雪，降雪，降雪量,5
14281,maize,"玉米,玉米色,玉米色的",5
14283,idyllic,"田园诗般的,牧歌的,质朴宜人的,平和欢畅的",5
14284,crunchy,发嘎吱嘎吱声的，易碎的,5
14285,townhouse,"连栋房屋,城市住房",5
14286,hereditary,"（生物学中）遗传的,世袭的,遗传性",5
14287,namesake,"同姓的人,同名的人,同姓名的人,同名的事物",5
14288,safari,"游猎，陆路旅行（尤指在东非或中非）,类似游猎的假日旅行,旅行队",5
14289,sickly,"有病的,苍白的,疾病流行的,令人作呕的,使现病容,使苍白",5
14290,importer,进口商，进口者,5
14291,reputable,值得尊敬的，声誉好的,5
14292,filament,"[印，纺]长丝，单纤维,[电]灯丝，丝极，游丝,细丝，丝状体,[植]（雄蕊的）花丝",5
14293,abstain,"戒（尤指酒），戒除,弃权,避免",5
14295,tactile,"触觉的,触觉感知的,能触知的,有形的",5
14297,immigrate,"移入,移民,移居外国，迁移",5
14298,blurry,"模糊的,污脏的，污斑的",5
14299,tequila,蒸馏酒，龙舌兰酒,5
14300,acne,"<医>痤疮，粉刺,青春美丽痘,粉剌",5
14301,gratifying,"悦人的，令人满足的,使高兴，使满意( gratify的现在分词 )",5
14302,unattractive,"不吸引人的,丑陋的,无吸引力的,枯燥的",5
14303,obnoxious,"讨厌的,易受伤害,应受谴责的",5
14304,sclerosis,"<医>硬化症,[植物学] 硬化",5
14305,cockroach,[昆]蟑螂,5
14306,cortex,"皮质,树皮,果皮",5
14309,mistrust,"不信任,怀疑",5
14310,keynote,"主旨，基调,<音>主音,给…定基调,说明基本政策,作主旨发言,〈美〉在（会议等场合）发表施政方针",5
14311,moroccan,"摩洛哥的,摩洛哥人",5
14312,physique,"体格,体形",5
14313,exclamation,"呼喊，惊叫,感叹,感叹语,感叹词",5
14314,defection,（对国家、事业等的）背叛,5
14315,lieu,"代替,场所，处所",5
14316,emergent,"紧急的,浮现的,突然出现的,自然发生的",5
14317,transfix,"刺穿,钉住,使惊恐,使惊呆",5
14318,lifeline,"救生索,（潜水员的）通报绳,生命线,重要的交通线",5
14319,recharge,"再充电,再装填（弹药等）,再控告,休整，养精蓄锐",5
14322,wanting,"欠缺的，不足的,缺少( want的现在分词 ),应该,打算,需要…在场",5
14323,broad-based,"[]  [],无限的，包含广泛的",5
14324,malnutrition,营养不良,5
14325,reactionary,"反动的,保守的,[化]反应的,反动派,保守分子",5
14326,immediacy,"直接（性）,即时（性）,<哲>直觉性,迫切需要的事物",5
14327,signed,有符号的，有正负之分的,5
14328,softness,"柔和,温柔,柔软,[农]粉质性",5
14329,unsuspecting,"不怀疑的，无猜疑的,可信任的,未料到的，未猜想到的,不怀疑地，无猜疑地,可信任地",5
14330,mockery,"嘲笑，愚弄,笑柄,（拙劣的）模仿,徒劳",5
14331,abused,"[]  [],妄用( abuse的过去式和过去分词 ),虐待,辱骂",5
14332,scrawl,"潦草地写,乱涂乱画,潦草的笔迹,潦草写成的东西",5
14333,unexplained,"未作解释的,未经说明的,不清楚的",5
14334,disband,"（使）解散，散伙,解体,遣散,解散",5
14335,affix,"附加,粘贴,加以,盖（印章）",5
14336,retort,"反驳,报复,杀菌釜,回嘴,反驳，回嘴,反驳的回答",5
14337,painstakingly,"刻苦地，煞费苦心地,精心,勤勤恳恳,刻意",5
14338,bonanza,"（突然的）财源,意想不到的幸运,富矿脉",5
14339,typify,"作为…的典型,具有…的特征,代表,象征",5
14340,eloquently,善辩地，富于表现力地,5
14341,diverge,"分开，叉开,分歧,偏离，背离,[数]发散，无极限,使发散,使偏离",5
14343,devalue,"使（货币）贬值,降低（某事物）的价值，贬低,（货币）贬值",5
14344,townspeople,"市民，镇民，城里人,市井之流",5
14345,dilapidated,"残破的，失修的,荒废的，衰败的,破旧,颓",5
14346,wearily,"疲倦地,消沉地,厌倦地,不耐烦地",5
14347,renal,肾脏的,5
14349,unrelenting,"无情的,不松懈的,不屈不挠的",5
14350,embroidered,"绣花的,（在织物上）绣花( embroider的过去式和过去分词 ),刺绣,对…加以渲染（或修饰）,给…添枝加叶",5
14351,intangible,"触不到的,难以理解的,无法确定的,<商>（指企业资产）无形的",5
14352,shrapnel,"榴霰弹，子母弹,弹片",5
14353,skating,"溜冰,如履薄冰,身处险境,冒着危险,溜冰，滑冰( skate的现在分词 )",5
14354,hump,"（驼）峰，（人的）驼背,动物背部的隆肉,小土丘，圆岗,[铁路]驼峰调车场,使隆起,使烦恼,扛或背（某物）,[粗俗用语][俚语]与（某人）性交,[俚语]使自己苦干,[俚语]快速地移动",5
14355,herbicide,除草剂,5
14357,deductible,可扣除的,5
14358,corrosion,"腐蚀，侵蚀，锈蚀,受腐蚀的部位,衰败",5
14362,rung,"阶梯，梯级,（地位等的上升）一级,（椅子等）横档,把…圈起来( ring的过去分词)",5
14364,perpendicular,"垂直的，成直角的,直立的，险陡的,[建]垂直式的,〈谑〉直站着的,垂直线，垂直面,直立，直立姿势，廉直,垂直测器，锤规,[建]垂直式建筑，绝壁",5
14365,legality,"合法性,墨守法规,法律上的义务",5
14366,retract,"撤回或撤消,缩回,缩进",5
14367,frontline,"前线,[体]锋线（包括大前锋，小前锋，中锋）",5
14370,digestion,"消化，领悟,消化能力,细菌分解,（精神上的）同化吸收，融会贯通",5
14371,inert,"迟钝的,不活泼的,[化]惰性的",5
14372,mischievous,"淘气的,恶作剧的,有害的",5
14373,toothbrush,牙刷,5
14374,offending,"不愉快的,厌恶的,冒犯(offend的ing形式)",5
14375,weighty,重大的，重要的，严重的,5
14376,mouthpiece,"喉舌,乐器的吹口,电话话筒,代言人",5
14377,obligatory,"必须的,应尽的,义务的,强制性的",5
14378,mechanically,"机械方面地,机械地,物理上地,呆板地",5
14379,nip,"夹，捏，掐,阻止,冻伤,剪断,伤害,摧残,快走,掐去,（比赛或竞赛中）势均力敌,将…扼杀在萌芽状态,啃咬,（酒等的）一口，少量,寒冷,寒意",5
14381,jumble,"（使）混乱，杂乱,使困惑,纷乱,杂乱的一堆,一团乱,<英>待义卖的杂旧物",5
14382,fabled,寓言中的，虚构的,5
14383,pothole,壶穴,5
14385,purchaser,买方，购买者,5
14387,stairs,"楼梯,楼梯（ stair的名词复数 ）,（楼梯的）一级,阶",5
14389,elliptical,"椭圆的,像椭圆形的,省略的",5
14390,distressing,"使人痛苦的，令人苦恼的,凄凄惨惨",5
14391,counterpoint,对位法，旋律配合，对应物,5
14394,triad,"三个一组,三幅一组,三和音",5
14395,fiat,"命令，许可,菲亚特汽车（意大利品牌）",5
14397,masking,"化装,用面具遮住，掩盖，掩饰( mask的现在分词 )",5
14399,madman,"疯子,精神失常者，男性精神病人,狂人",5
14400,earner,挣钱人，工资所得者,5
14402,navel,"脐，肚脐,中央，中心",5
14403,cocky,"狂妄自信的,骄傲的，自大的,过于自信的",5
14404,boardwalk,（常在海滨）用木板铺成的小道,5
14405,decimate,"十中抽一,大批杀害",5
14407,precept,规诫，戒律，箴言,5
14409,unparalleled,"无比的，无双的，空前的,空前的,盖世",5
14410,farce,"笑剧，闹剧,滑稽剧,用笑话补充、描述,〈古〉填充",5
14411,visualization,"形象（化），形象化，想像,目测",5
14412,unchecked,"未经检查的,未受抑制的",5
14413,paternity,父亲的身份[地位],5
14414,diligently,"勤勉地，勤奋地,用心,孜孜不倦",5
14415,unwind,"展开，从缠绕中解开,（使）心情轻松,放松，解开，松开",5
14416,menstrual,"月经的,每月的",5
14417,percussion,"敲打，碰撞,振动,<音>打击乐器,[医]扣诊法",5
14418,rupture,"断裂，破裂,友好关系的决裂,[医]疝气,使破裂,断绝（关系等）,发生疝,使不和,破裂,发疝气",5
14419,regeneration,"<生>再生,恢复,<宗>（灵魂的）重生,<电子>正反馈",5
